symbol,name,sector,industry,country,market_cap,exchange,currency
CTMX,"CytomX Therapeutics, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
CTNM,Contineum Therapeutics Inc. Class A Common Stock,Health Care,,United States,Small Cap,NMS,USD
CTRA,Coterra Energy Inc. Common Stock,Energy,"Oil, Gas & Consumable Fuels",United States,Large Cap,NYQ,USD
CTRI,Centuri Holdings Inc. Common Stock,Industrials,,United States,Mid Cap,NYQ,USD
CTRN,"Citi Trends, Inc.",Consumer Discretionary,"Textiles, Apparel & Luxury Goods",United States,Small Cap,NMS,USD
CTSH,Cognizant Technology Solutions Corporation Class A,Information Technology,IT Services,United States,Large Cap,NMS,USD
CTV,Innovid Corp. Common Stock,Communication Services,Diversified Telecommunication Services,United States,Small Cap,ASE,USD
CTVA,Corteva Inc,Materials,Construction Materials,United States,Large Cap,NYQ,USD
CTXRW,"Citius Pharmaceuticals, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
CTXS,"Citrix Systems, Inc.",Information Technology,Software,United States,Large Cap,NMS,USD
CUB,Cubic Corporation,Industrials,Aerospace & Defense,United States,Small Cap,NYQ,USD
CUL1.F,Aspira Women's Health Inc.,Health Care,Biotechnology,United States,Small Cap,FRA,EUR
CURLF,"Curaleaf Holdings, Inc.",Health Care,Pharmaceuticals,United States,Large Cap,PNK,USD
CUSA.F,"Curis, Inc.",Health Care,Biotechnology,United States,Small Cap,FRA,EUR
CVA,Covanta Holding Corporation,Industrials,Transportation Infrastructure,United States,Mid Cap,NYQ,USD
CVA.DE,Cliffs Natural Resources Inc.,Materials,,United States,Mid Cap,GER,EUR
CVCO,"Cavco Industries, Inc.",Industrials,Construction & Engineering,United States,Mid Cap,NMS,USD
CVEO,Civeo Corporation,Industrials,Professional Services,United States,Small Cap,NYQ,USD
CVET,"Covetrus, Inc.",Health Care,Health Care Providers & Services,United States,Mid Cap,NMS,USD
CVGW,"Calavo Growers, Inc.",Consumer Staples,Food & Staples Retailing,United States,Small Cap,NMS,USD
CVI,"CVR Energy, Inc.",Energy,"Oil, Gas & Consumable Fuels",United States,Mid Cap,NYQ,USD
CVLG,"Covenant Logistics Group, Inc.",Industrials,Transportation Infrastructure,United States,Small Cap,NMS,USD
CVLT,"Commvault Systems, Inc.",Information Technology,Software,United States,Mid Cap,NMS,USD
CVNA,Carvana Co.,Consumer Discretionary,Internet & Direct Marketing Retail,United States,Large Cap,NYQ,USD
CVS,CVS Health Corporation,Health Care,Health Care Providers & Services,United States,Large Cap,NYQ,USD
CVSA,Covista Inc. Common Shares,Consumer Staples,Household Products,United States,Mid Cap,NYQ,USD
CVT,Cvent Holding Corp. Common Stock,Information Technology,Software,United States,Mid Cap,NMS,USD
CVX,Chevron Corporation,Energy,"Oil, Gas & Consumable Fuels",United States,Mega Cap,NYQ,USD
CW,Curtiss-Wright Corporation,Industrials,Machinery,United States,Large Cap,NYQ,USD
CWAN,Clearwater Analytics Holdings Inc. Class A Common Stock,Information Technology,Software,United States,Mid Cap,NYQ,USD
CWBHF,"Charlotte's Web Holdings, Inc.",Health Care,Pharmaceuticals,United States,Small Cap,PNK,USD
CWEN,"Clearway Energy, Inc.",Utilities,Independent Power and Renewable Electricity Producers,United States,Mid Cap,NYQ,USD
CWH,"Camping World Holdings, Inc. Class A",Consumer Discretionary,Automobiles,United States,Small Cap,NYQ,USD
CWST,"Casella Waste Systems, Inc.",Industrials,Transportation Infrastructure,United States,Mid Cap,NMS,USD
CWT,California Water Service Group,Utilities,Water Utilities,United States,Mid Cap,NYQ,USD
CXM,Sprinklr Inc. Class A Common Stock,Information Technology,Software,United States,Small Cap,NYQ,USD
CXT,Crane NXT Co. Common Stock,Industrials,Machinery,United States,Mid Cap,NYQ,USD
CYDY,CytoDyn Inc.,Health Care,Biotechnology,United States,Small Cap,PNK,USD
CYH,"Community Health Systems, Inc.",Health Care,Health Care Equipment & Supplies,United States,Small Cap,NYQ,USD
CYRX,"Cryoport, Inc.",Industrials,Air Freight & Logistics,United States,Small Cap,NMS,USD
CYTK,"Cytokinetics, Incorporated",Health Care,Biotechnology,United States,Mid Cap,NMS,USD
CYX.F,"Cardlytics, Inc.",Communication Services,Diversified Telecommunication Services,United States,Mid Cap,FRA,EUR
CZR,"Caesars Entertainment, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Mid Cap,NMS,USD
D,"Dominion Energy, Inc.",Utilities,Electric Utilities,United States,Large Cap,NYQ,USD
DAKT,"Daktronics, Inc.",Information Technology,"Technology Hardware, Storage & Peripherals",United States,Small Cap,NMS,USD
DAL,"Delta Air Lines, Inc.",Industrials,Airlines,United States,Large Cap,NYQ,USD
DAN,Dana Incorporated,Consumer Discretionary,Auto Components,United States,Mid Cap,NYQ,USD
DAR,Darling Ingredients Inc.,Consumer Staples,Food & Staples Retailing,United States,Mid Cap,NYQ,USD
DASH,"DoorDash, Inc.",Communication Services,Diversified Telecommunication Services,United States,Large Cap,NYQ,USD
DAVE,Dave Inc. Class A Common Stock,Information Technology,Software,United States,Mid Cap,NMS,USD
DAY,Dayforce Inc. Common Stock,Information Technology,Software,United States,Large Cap,ASE,USD
DBD,"Diebold Nixdorf, Incorporated",Information Technology,Software,United States,Mid Cap,NYQ,USD
DBI,Designer Brands Inc. Class A,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",United States,Small Cap,NYQ,USD
DC,Dakota Gold Corp. Common Stock,Materials,Metals & Mining,United States,Small Cap,ASE,USD
DC6.DE,"Discovery Communications, Inc.",Communication Services,,United States,Large Cap,GER,EUR
DC8.F,DURECT Corporation,Health Care,Pharmaceuticals,United States,Small Cap,FRA,EUR
DCH,Dauch Corporation Common Stock,Consumer Discretionary,Auto Components,United States,Small Cap,NYQ,USD
DCI,"Donaldson Company, Inc.",Industrials,Machinery,United States,Large Cap,NYQ,USD
DCO,Ducommun Incorporated,Industrials,Aerospace & Defense,United States,Small Cap,NYQ,USD
DCP,"DCP Midstream, LP",Energy,"Oil, Gas & Consumable Fuels",United States,Mid Cap,NYQ,USD
DCPH,"DECIPHERA PHARMACEUTICALS, INC.",Health Care,Biotechnology,United States,Mid Cap,NMS,USD
DCT,"Duck Creek Technologies, Inc.",Information Technology,Software,United States,Mid Cap,NMS,USD
DCTH,"Delcath Systems, Inc.",Health Care,Health Care Technology,United States,Small Cap,NMS,USD
DD,"DuPont de Nemours, Inc.",Materials,Chemicals,United States,Large Cap,NYQ,USD
DDOG,"Datadog, Inc. Class A",Information Technology,Software,United States,Large Cap,NMS,USD
DDS,"Dillard's, Inc.",Consumer Discretionary,Household Durables,United States,Mid Cap,NYQ,USD
DE,Deere & Company,Industrials,Machinery,United States,Large Cap,NYQ,USD
DECK,Deckers Outdoor Corporation,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",United States,Large Cap,NYQ,USD
DELL,Dell Technologies Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",United States,Large Cap,NYQ,USD
DEN,Denbury Inc.,Energy,"Oil, Gas & Consumable Fuels",United States,Mid Cap,NYQ,USD
DENN,DENNY'S CORPORATION,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Small Cap,NCM,USD
DF3.F,"Nautilus, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Small Cap,FRA,EUR
DFH,"Dream Finders Homes, Inc.",Industrials,Construction & Engineering,United States,Small Cap,NMS,USD
DG,Dollar General Corporation,Consumer Staples,Household Products,United States,Large Cap,NYQ,USD
DG2.F,Diversified Energy Company PLC,Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,FRA,EUR
DGII,Digi International Inc.,Information Technology,Communications Equipment,United States,Small Cap,NMS,USD
DGOCF,Diversified Gas & Oil PLC,Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,PNK,USD
DGX,Quest Diagnostics Incorporated,Health Care,Biotechnology,United States,Large Cap,NYQ,USD
DHI,"D.R. Horton, Inc.",Industrials,Construction & Engineering,United States,Large Cap,NYQ,USD
DHR,Danaher Corporation,Health Care,Biotechnology,United States,Large Cap,NYQ,USD
DICE,DICE Therapeutics Inc. Common Stock,Health Care,Biotechnology,United States,Mid Cap,NMS,USD
DIN,"Dine Brands Global, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Small Cap,NYQ,USD
DINO,HF Sinclair Corporation Common Stock,Energy,"Oil, Gas & Consumable Fuels",United States,Mid Cap,NYQ,USD
DIOD,Diodes Incorporated,Information Technology,Semiconductors & Semiconductor Equipment,United States,Mid Cap,NMS,USD
DIS,Walt Disney Company,Communication Services,Entertainment,United States,Large Cap,NYQ,USD
DISCA,"Discovery, Inc.",Communication Services,Entertainment,United States,Large Cap,NMS,USD
DJCO,Daily Journal Corporation,Communication Services,Diversified Telecommunication Services,United States,Small Cap,NCM,USD
DJT,Trump Media & Technology Group Corp. Common Stock,Communication Services,Diversified Telecommunication Services,United States,Mid Cap,NMS,USD
DK,Delek US Holdings Inc,Energy,"Oil, Gas & Consumable Fuels",United States,Mid Cap,NYQ,USD
DKL,"Delek Logistics Partners, LP",Energy,"Oil, Gas & Consumable Fuels",United States,Mid Cap,NYQ,USD
DKNG,DraftKings Inc.,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Large Cap,NMS,USD
DKS,"Dick's Sporting Goods, Inc.",Consumer Discretionary,Specialty Retail,United States,Large Cap,NYQ,USD
DLB,"Dolby Laboratories, Inc. Class A",Information Technology,IT Services,United States,Mid Cap,NYQ,USD
DLTR,"Dollar Tree, Inc.",Consumer Staples,Household Products,United States,Large Cap,NMS,USD
DLX,Deluxe Corporation,Communication Services,Diversified Telecommunication Services,United States,Small Cap,NYQ,USD
DM.MX,"Desktop Metal, Inc.",Information Technology,"Technology Hardware, Storage & Peripherals",United States,Mid Cap,MEX,MXN
DM5.F,DMC Global Inc.,Energy,Energy Equipment & Services,United States,Small Cap,FRA,EUR
DMAC,DiaMedica Therapeutics Inc.,Health Care,Biotechnology,United States,Small Cap,NMS,USD
DMLP,"Dorchester Minerals, L.P.",Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,NMS,USD
DMS-WT,"Digital Media Solutions, Inc.",Communication Services,Diversified Telecommunication Services,United States,Small Cap,NYQ,USD
DMTK.MX,"DermTech, Inc.",Health Care,Biotechnology,United States,Small Cap,MEX,MXN
DNA,Ginkgo Bioworks Holdings Inc. Class A Common Stock,Health Care,Biotechnology,United States,Small Cap,NYQ,USD
DNB,"Dun & Bradstreet Holdings, Inc.",Information Technology,IT Services,United States,Mid Cap,NYQ,USD
DNLI,Denali Therapeutics Inc.,Health Care,Biotechnology,United States,Mid Cap,NMS,USD
DNMR-WT,"Danimer Scientific, Inc.",Materials,Chemicals,United States,Small Cap,NYQ,USD
DNOW,NOW Inc.,Energy,Energy Equipment & Services,United States,Small Cap,NYQ,USD
DNTH,Dianthus Therapeutics Inc. Common Stock,Health Care,Biotechnology,United States,Mid Cap,NMS,USD
DNUT,Krispy Kreme Inc. Common Stock,Consumer Staples,Food & Staples Retailing,United States,Small Cap,NMS,USD
DO,Diamond Offshore Drilling Inc. Common Stock,Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,ASE,USD
DOCN,"DigitalOcean Holdings, Inc.",Information Technology,Software,United States,Mid Cap,NYQ,USD
DOCU,"DocuSign, Inc.",Information Technology,Software,United States,Mid Cap,NMS,USD
DOOR,Masonite International Corporation,Industrials,Building Products,United States,Mid Cap,NYQ,USD
DORM,"Dorman Products, Inc.",Consumer Discretionary,Auto Components,United States,Mid Cap,NMS,USD
DOV,Dover Corporation,Industrials,Machinery,United States,Large Cap,NYQ,USD
DOW,Dow Inc.,Materials,Chemicals,United States,Large Cap,NYQ,USD
DOX,Amdocs Limited,Information Technology,Software,United States,Mid Cap,NMS,USD
DPZ,"Domino's Pizza, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Large Cap,NYQ,USD
DRI,"Darden Restaurants, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Large Cap,NYQ,USD
DRNA,"Dicerna Pharmaceuticals, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
DRQ,"DRIL-QUIP, INC.",Energy,Energy Equipment & Services,United States,Small Cap,NYQ,USD
DRVN,Driven Brands Holdings Inc.,Consumer Discretionary,Automobiles,United States,Small Cap,NMS,USD
DS,Drive Shack Inc.,Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Small Cap,NYQ,USD
DSGN,"Design Therapeutics, Inc.",Health Care,Biotechnology,United States,Small Cap,NMS,USD
DSGR,Distribution Solutions Group Inc. Common Stock,Information Technology,"Electronic Equipment, Instruments & Components",United States,Small Cap,NMS,USD
DSKE,"Daseke, Inc.",Industrials,Transportation Infrastructure,United States,Small Cap,NCM,USD
DSM.AS,Koninklijke DSM N.V.,Materials,Chemicals,Netherlands,Large Cap,AMS,EUR
DSP,Viant Technology Inc.,Information Technology,Software,United States,Small Cap,NMS,USD
DSPG,"DSP Group, Inc.",Information Technology,Semiconductors & Semiconductor Equipment,United States,Small Cap,NMS,USD
DSSI,Diamond S Shipping Inc.,Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,NYQ,USD
DT,"Dynatrace, Inc.",Information Technology,Software,United States,Large Cap,NYQ,USD
DTB,DTE Energy Company,Utilities,Electric Utilities,United States,Mid Cap,NYQ,USD
DTG,DTE Energy Company 2021 Series E 4.375% Junior Subordinated Debentures,Utilities,Electric Utilities,United States,Mid Cap,NYQ,USD
DTW,DTE Energy Company 2017 Series E 5.25% Junior Subordinated Debentures due 2077,Utilities,Electric Utilities,United States,Mid Cap,NYQ,USD
DUK,Duke Energy Corporation,Utilities,Electric Utilities,United States,Large Cap,NYQ,USD
DUKB,Duke Energy Corporation 5.625% Junior Subordinated Debentures due 2078,Utilities,Electric Utilities,United States,Large Cap,NYQ,USD
DUOL,Duolingo Inc. Class A Common Stock,Information Technology,Software,United States,Mid Cap,NMS,USD
DV,"DoubleVerify Holdings, Inc.",Information Technology,Software,United States,Small Cap,NYQ,USD
DVA,DaVita Inc.,Health Care,Health Care Equipment & Supplies,United States,Large Cap,NYQ,USD
DVAX,DYNAVAX TECHNOLOGIES CORPORATION,Health Care,Pharmaceuticals,United States,Small Cap,NMS,USD
DVLT,Datavault AI Inc. Common Stock,Information Technology,,United States,Small Cap,NMS,USD
DVN,Devon Energy Corporation,Energy,"Oil, Gas & Consumable Fuels",United States,Large Cap,NYQ,USD
DW51.F,"Aemetis, Inc.",Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,FRA,EUR
DXC,DXC Technology Co.,Information Technology,IT Services,United States,Mid Cap,NYQ,USD
DXCM,"DexCom, Inc.",Health Care,Biotechnology,United States,Large Cap,NMS,USD
DXPE,"DXP Enterprises, Inc.",Industrials,Trading Companies & Distributors,United States,Mid Cap,NMS,USD
DY,"Dycom Industries, Inc.",Industrials,Construction & Engineering,United States,Large Cap,NYQ,USD
DY2.DE,DENTSPLY International Inc.,Health Care,,United States,Large Cap,GER,EUR
DYN,"Dyne Therapeutics, Inc.",Health Care,Biotechnology,United States,Mid Cap,NMS,USD
EA,Electronic Arts Inc.,Communication Services,Interactive Media & Services,United States,Large Cap,NMS,USD
EADSF,Airbus SE,Industrials,Aerospace & Defense,Netherlands,Large Cap,PNK,USD
EAT,"Brinker International, Inc.",Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Mid Cap,NYQ,USD
EB,"EVENTBRITE, INC.",Information Technology,Software,United States,Small Cap,NYQ,USD
EBAY,eBay Inc.,Consumer Discretionary,Internet & Direct Marketing Retail,United States,Large Cap,NMS,USD
EBF,"Ennis, Inc.",Industrials,Commercial Services & Supplies,United States,Small Cap,NYQ,USD
EBS,Emergent BioSolutions Inc.,Health Care,Pharmaceuticals,United States,Small Cap,NYQ,USD
ECHO,"Echo Global Logistics, Inc.",Industrials,Air Freight & Logistics,United States,Small Cap,NMS,USD
ECL,Ecolab Inc.,Materials,Chemicals,United States,Large Cap,NYQ,USD
ECOL,"US Ecology, Inc.",Industrials,Transportation Infrastructure,United States,Small Cap,NMS,USD
ECOM,ChannelAdvisor Corporation,Information Technology,Software,United States,Small Cap,NYQ,USD
ECVT,Ecovyst Inc. Common Stock,Materials,Chemicals,United States,Small Cap,NYQ,USD
ED,"Consolidated Edison, Inc.",Utilities,Electric Utilities,United States,Large Cap,NYQ,USD
ED9.F,"Escalade, Incorporated",Consumer Discretionary,"Hotels, Restaurants & Leisure",United States,Small Cap,FRA,EUR
EDR,"Endeavor Group Holdings, Inc.",Communication Services,Entertainment,United States,Large Cap,NYQ,USD
EEX,"Emerald Holding, Inc.",Communication Services,Diversified Telecommunication Services,United States,Small Cap,NYQ,USD
EFT.F,"TechTarget, Inc.",Communication Services,Diversified Telecommunication Services,United States,Small Cap,FRA,EUR
EFX,Equifax Inc.,Industrials,Professional Services,United States,Large Cap,NYQ,USD
EGHT,"8x8, Inc.",Information Technology,Software,United States,Small Cap,NYQ,USD
EGLE,EAGLE BULK SHIPPING INC.,Industrials,Marine,United States,Small Cap,NMS,USD
EGOV,NIC Inc.,Health Care,Biotechnology,United States,Mid Cap,NMS,USD
EGY,"VAALCO Energy, Inc.",Energy,"Oil, Gas & Consumable Fuels",United States,Small Cap,NYQ,USD
EHAB,Enhabit Inc. Common Stock,Health Care,Health Care Equipment & Supplies,United States,Small Cap,NYQ,USD
EHC,Encompass Health Corporation,Health Care,Health Care Equipment & Supplies,United States,Large Cap,NYQ,USD
EIKN,Eikon Therapeutics Inc. Common Stock,Health Care,Biotechnology,United States,Small Cap,NMS,USD
EIX,Edison International,Utilities,Electric Utilities,United States,Large Cap,NYQ,USD
EL,The Estee Lauder Companies Inc.,Consumer Staples,Household Products,United States,Large Cap,NYQ,USD
ELA,Envela Corporation,Consumer Discretionary,Specialty Retail,United States,Small Cap,ASE,USD
ELAN,Elanco Animal Health Incorporat,Health Care,Pharmaceuticals,United States,Large Cap,NYQ,USD
ELC,Entergy Louisiana Inc. Collateral Trust Mortgage Bonds 4.875 % Series due September 1 2066,Utilities,,United States,Mid Cap,NYQ,USD
ELF,"e.l.f. Beauty, Inc.",Consumer Staples,Household Products,United States,Mid Cap,NYQ,USD
ELI.F,"Vera Bradley, Inc.",Consumer Discretionary,"Textiles, Apparel & Luxury Goods",United States,Small Cap,FRA,EUR
